State,Year,Month,Indicator,Data Value
GA,2017,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",830
GA,2017,November,Methadone (T40.3),80
GA,2017,November,Cocaine (T40.5),258
GA,2017,November,"Opioids (T40.0-T40.4,T40.6)",991
GA,2017,November,Number of Deaths,"83,665"
GA,2017,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",557
GA,2017,October,Number of Drug Overdose Deaths,"1,520"
GA,2017,October,Natural & semi-synthetic opioids (T40.2),510
GA,2017,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",841
GA,2017,October,"Synthetic opioids, excl. methadone (T40.4)",407
GA,2017,October,Psychostimulants with abuse potential (T43.6),347
GA,2017,October,Number of Deaths,"83,588"
GA,2017,October,Percent with drugs specified,92.82894737
GA,2017,October,"Opioids (T40.0-T40.4,T40.6)","1,003"
GA,2017,October,Methadone (T40.3),78
GA,2017,October,Heroin (T40.1),255
GA,2017,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",564
GA,2017,October,Cocaine (T40.5),264
GA,2017,September,"Synthetic opioids, excl. methadone (T40.4)",397
GA,2017,September,Percent with drugs specified,92.92861908
GA,2017,September,Number of Drug Overdose Deaths,"1,499"
GA,2017,September,Natural & semi-synthetic opioids (T40.2),505
GA,2017,September,"Opioids (T40.0-T40.4,T40.6)",999
GA,2017,September,Psychostimulants with abuse potential (T43.6),327
GA,2017,September,Number of Deaths,"83,199"
GA,2017,September,Methadone (T40.3),85
GA,2017,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",568
GA,2017,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",836
GA,2017,September,Heroin (T40.1),255
GA,2017,September,Cocaine (T40.5),264
GA,2018,April,Number of Deaths,"85,221"
GA,2018,April,Methadone (T40.3),83
GA,2018,April,Natural & semi-synthetic opioids (T40.2),459
GA,2018,April,Psychostimulants with abuse potential (T43.6),344
GA,2018,April,Number of Drug Overdose Deaths,"1,435"
GA,2018,April,"Synthetic opioids, excl. methadone (T40.4)",376
GA,2018,April,"Opioids (T40.0-T40.4,T40.6)",919
GA,2018,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",505
GA,2018,April,Heroin (T40.1),261
GA,2018,April,Percent with drugs specified,94.3554007
GA,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",773
GA,2018,April,Cocaine (T40.5),272
GA,2018,August,Number of Deaths,"85,614"
GA,2018,August,"Synthetic opioids, excl. methadone (T40.4)",351
GA,2018,August,"Opioids (T40.0-T40.4,T40.6)",915
GA,2018,August,Cocaine (T40.5),265
GA,2018,August,Number of Drug Overdose Deaths,"1,444"
GA,2018,August,Heroin (T40.1),283
GA,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",507
GA,2018,August,Psychostimulants with abuse potential (T43.6),381
GA,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",743
GA,2018,August,Methadone (T40.3),100
GA,2018,August,Natural & semi-synthetic opioids (T40.2),451
GA,2018,August,Percent with drugs specified,95.22160665
GA,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",667
GA,2018,December,Natural & semi-synthetic opioids (T40.2),388
GA,2018,December,Heroin (T40.1),312
GA,2018,December,Number of Drug Overdose Deaths,"1,375"
GA,2018,December,Percent with drugs specified,94.61818182
GA,2018,December,Cocaine (T40.5),270
GA,2018,December,"Synthetic opioids, excl. methadone (T40.4)",330
GA,2018,December,Methadone (T40.3),85
GA,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",435
GA,2018,December,Psychostimulants with abuse potential (T43.6),388
GA,2018,December,"Opioids (T40.0-T40.4,T40.6)",853
GA,2018,December,Number of Deaths,"85,746"
GA,2018,February,Psychostimulants with abuse potential (T43.6),349
GA,2018,February,Methadone (T40.3),85
GA,2018,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",799
GA,2018,February,Percent with drugs specified,93.62577108
GA,2018,February,Number of Deaths,"85,239"
GA,2018,February,Natural & semi-synthetic opioids (T40.2),480
GA,2018,February,Cocaine (T40.5),253
GA,2018,February,Number of Drug Overdose Deaths,"1,459"
GA,2018,February,"Opioids (T40.0-T40.4,T40.6)",954
GA,2018,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",534
GA,2018,February,"Synthetic opioids, excl. methadone (T40.4)",381
GA,2018,February,Heroin (T40.1),273
GA,2018,January,"Synthetic opioids, excl. methadone (T40.4)",381
GA,2018,January,Number of Drug Overdose Deaths,"1,479"
GA,2018,January,Psychostimulants with abuse potential (T43.6),343
GA,2018,January,Natural & semi-synthetic opioids (T40.2),504
GA,2018,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",819
GA,2018,January,Number of Deaths,"84,842"
GA,2018,January,Methadone (T40.3),82
GA,2018,January,"Opioids (T40.0-T40.4,T40.6)",974
GA,2018,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",556
GA,2018,January,Cocaine (T40.5),251
GA,2018,January,Percent with drugs specified,93.44151454
GA,2018,January,Heroin (T40.1),270
GA,2018,July,Psychostimulants with abuse potential (T43.6),365
GA,2018,July,Number of Drug Overdose Deaths,"1,442"
GA,2018,July,Natural & semi-synthetic opioids (T40.2),461
GA,2018,July,"Synthetic opioids, excl. methadone (T40.4)",353
GA,2018,July,Percent with drugs specified,95.56171983
GA,2018,July,Methadone (T40.3),99
GA,2018,July,Number of Deaths,"85,380"
GA,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",518
GA,2018,July,Cocaine (T40.5),268
GA,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",758
GA,2018,July,"Opioids (T40.0-T40.4,T40.6)",917
GA,2018,July,Heroin (T40.1),272
GA,2018,June,Number of Deaths,"85,458"
GA,2018,June,Number of Drug Overdose Deaths,"1,436"
GA,2018,June,Percent with drugs specified,94.98607242
GA,2018,June,"Synthetic opioids, excl. methadone (T40.4)",355
GA,2018,June,Psychostimulants with abuse potential (T43.6),355
GA,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",517
GA,2018,June,"Opioids (T40.0-T40.4,T40.6)",910
GA,2018,June,Heroin (T40.1),255
GA,2018,June,Methadone (T40.3),98
GA,2018,June,Natural & semi-synthetic opioids (T40.2),461
GA,2018,June,Cocaine (T40.5),279
GA,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",761
GA,2018,March,Methadone (T40.3),86
GA,2018,March,Natural & semi-synthetic opioids (T40.2),479
GA,2018,March,Number of Deaths,"85,110"
GA,2018,March,Percent with drugs specified,93.86503067
GA,2018,March,"Synthetic opioids, excl. methadone (T40.4)",380
GA,2018,March,Psychostimulants with abuse potential (T43.6),360
GA,2018,March,Number of Drug Overdose Deaths,"1,467"
GA,2018,March,"Opioids (T40.0-T40.4,T40.6)",945
GA,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",788
GA,2018,March,Heroin (T40.1),277
GA,2018,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",528
GA,2018,March,Cocaine (T40.5),274
GA,2018,May,Percent with drugs specified,94.51388889
GA,2018,May,Psychostimulants with abuse potential (T43.6),348
GA,2018,May,"Synthetic opioids, excl. methadone (T40.4)",349
GA,2018,May,Methadone (T40.3),90
GA,2018,May,Number of Deaths,"85,473"
GA,2018,May,Cocaine (T40.5),276
GA,2018,May,Number of Drug Overdose Deaths,"1,440"
GA,2018,May,Heroin (T40.1),265
GA,2018,May,Natural & semi-synthetic opioids (T40.2),461
GA,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",755
GA,2018,May,"Opioids (T40.0-T40.4,T40.6)",910
GA,2018,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",512
GA,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",694
GA,2018,November,"Synthetic opioids, excl. methadone (T40.4)",343
GA,2018,November,Natural & semi-synthetic opioids (T40.2),411
GA,2018,November,Number of Drug Overdose Deaths,"1,397"
GA,2018,November,Psychostimulants with abuse potential (T43.6),387
GA,2018,November,Methadone (T40.3),86
GA,2018,November,Number of Deaths,"85,522"
GA,2018,November,Percent with drugs specified,94.6313529
GA,2018,November,"Opioids (T40.0-T40.4,T40.6)",876
GA,2018,November,Heroin (T40.1),307
GA,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",458
GA,2018,November,Cocaine (T40.5),273
GA,2018,October,Methadone (T40.3),92
GA,2018,October,Natural & semi-synthetic opioids (T40.2),429
GA,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",714
GA,2018,October,"Synthetic opioids, excl. methadone (T40.4)",340
GA,2018,October,Number of Deaths,"85,382"
GA,2018,October,Percent with drugs specified,94.72202674
GA,2018,October,Number of Drug Overdose Deaths,"1,421"
GA,2018,October,Psychostimulants with abuse potential (T43.6),385
GA,2018,October,Heroin (T40.1),308
GA,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",480
GA,2018,October,"Opioids (T40.0-T40.4,T40.6)",900
GA,2018,October,Cocaine (T40.5),271
GA,2018,September,"Synthetic opioids, excl. methadone (T40.4)",357
GA,2018,September,Psychostimulants with abuse potential (T43.6),389
GA,2018,September,Number of Drug Overdose Deaths,"1,460"
GA,2018,September,Natural & semi-synthetic opioids (T40.2),445
GA,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",737
GA,2018,September,Methadone (T40.3),91
GA,2018,September,Percent with drugs specified,94.79452055
GA,2018,September,"Opioids (T40.0-T40.4,T40.6)",922
GA,2018,September,Number of Deaths,"85,497"
GA,2018,September,Heroin (T40.1),305
GA,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",494
GA,2018,September,Cocaine (T40.5),271
GA,2019,April,Methadone (T40.3),84
GA,2019,April,"Opioids (T40.0-T40.4,T40.6)",829
GA,2019,April,Percent with drugs specified,93.45930233
GA,2019,April,Number of Deaths,"84,719"
GA,2019,April,Heroin (T40.1),313
GA,2019,April,Number of Drug Overdose Deaths,"1,376"
GA,2019,April,Psychostimulants with abuse potential (T43.6),413
GA,2019,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",427
GA,2019,April,"Synthetic opioids, excl. methadone (T40.4)",324
GA,2019,April,Natural & semi-synthetic opioids (T40.2),378
GA,2019,April,Cocaine (T40.5),273
GA,2019,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",649
GA,2019,August,"Synthetic opioids, excl. methadone (T40.4)",355
GA,2019,August,Number of Deaths,"85,451"
GA,2019,August,Methadone (T40.3),65
GA,2019,August,Psychostimulants with abuse potential (T43.6),425
GA,2019,August,Number of Drug Overdose Deaths,"1,381"
GA,2019,August,Natural & semi-synthetic opioids (T40.2),357
GA,2019,August,Cocaine (T40.5),287
GA,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",392
GA,2019,August,Heroin (T40.1),325
GA,2019,August,"Opioids (T40.0-T40.4,T40.6)",834
GA,2019,August,Percent with drugs specified,94.20709631
GA,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",654
GA,2019,December,Methadone (T40.3),57
GA,2019,December,"Synthetic opioids, excl. methadone (T40.4)",383
GA,2019,December,Number of Deaths,"86,176"
GA,2019,December,Percent with drugs specified,95.28301887
GA,2019,December,Number of Drug Overdose Deaths,"1,378"
GA,2019,December,Psychostimulants with abuse potential (T43.6),438
GA,2019,December,Cocaine (T40.5),296
GA,2019,December,"Opioids (T40.0-T40.4,T40.6)",837
GA,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",676
GA,2019,December,Natural & semi-synthetic opioids (T40.2),367
GA,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",401
GA,2019,December,Heroin (T40.1),307
GA,2019,February,"Synthetic opioids, excl. methadone (T40.4)",337
GA,2019,February,Natural & semi-synthetic opioids (T40.2),385
GA,2019,February,Number of Drug Overdose Deaths,"1,383"
GA,2019,February,Psychostimulants with abuse potential (T43.6),403
GA,2019,February,Heroin (T40.1),304
GA,2019,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",431
GA,2019,February,Methadone (T40.3),83
GA,2019,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",667
GA,2019,February,Cocaine (T40.5),291
GA,2019,February,Number of Deaths,"84,297"
GA,2019,February,"Opioids (T40.0-T40.4,T40.6)",845
GA,2019,February,Percent with drugs specified,93.92624729
GA,2019,January,"Synthetic opioids, excl. methadone (T40.4)",336
GA,2019,January,Number of Drug Overdose Deaths,"1,384"
GA,2019,January,Psychostimulants with abuse potential (T43.6),403
GA,2019,January,Natural & semi-synthetic opioids (T40.2),380
GA,2019,January,Methadone (T40.3),87
GA,2019,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",670
GA,2019,January,Percent with drugs specified,94.29190751
GA,2019,January,Heroin (T40.1),300
GA,2019,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",429
GA,2019,January,"Opioids (T40.0-T40.4,T40.6)",851
GA,2019,January,Cocaine (T40.5),289
GA,2019,January,Number of Deaths,"84,724"
GA,2019,July,Number of Drug Overdose Deaths,"1,352"
GA,2019,July,Natural & semi-synthetic opioids (T40.2),357
GA,2019,July,Number of Deaths,"85,434"
GA,2019,July,"Opioids (T40.0-T40.4,T40.6)",819
GA,2019,July,Psychostimulants with abuse potential (T43.6),424
GA,2019,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",393
GA,2019,July,"Synthetic opioids, excl. methadone (T40.4)",335
GA,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",635
GA,2019,July,Percent with drugs specified,94.23076923
GA,2019,July,Cocaine (T40.5),284
GA,2019,July,Heroin (T40.1),321
GA,2019,July,Methadone (T40.3),69
GA,2019,June,Number of Deaths,"85,008"
GA,2019,June,"Synthetic opioids, excl. methadone (T40.4)",333
GA,2019,June,"Opioids (T40.0-T40.4,T40.6)",834
GA,2019,June,Percent with drugs specified,93.97501837
GA,2019,June,Psychostimulants with abuse potential (T43.6),415
GA,2019,June,Natural & semi-synthetic opioids (T40.2),370
GA,2019,June,Number of Drug Overdose Deaths,"1,361"
GA,2019,June,Heroin (T40.1),329
GA,2019,June,Cocaine (T40.5),282
GA,2019,June,Methadone (T40.3),70
GA,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",408
GA,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",645
GA,2019,March,"Synthetic opioids, excl. methadone (T40.4)",327
GA,2019,March,Number of Drug Overdose Deaths,"1,371"
GA,2019,March,Psychostimulants with abuse potential (T43.6),397
GA,2019,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",656
GA,2019,March,Natural & semi-synthetic opioids (T40.2),379
GA,2019,March,Methadone (T40.3),83
GA,2019,March,Percent with drugs specified,93.65426696
GA,2019,March,Number of Deaths,"84,502"
GA,2019,March,"Opioids (T40.0-T40.4,T40.6)",833
GA,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",427
GA,2019,March,Heroin (T40.1),304
GA,2019,March,Cocaine (T40.5),276
GA,2019,May,Psychostimulants with abuse potential (T43.6),423
GA,2019,May,Natural & semi-synthetic opioids (T40.2),372
GA,2019,May,Number of Deaths,"84,759"
GA,2019,May,"Synthetic opioids, excl. methadone (T40.4)",340
GA,2019,May,Number of Drug Overdose Deaths,"1,380"
GA,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",653
GA,2019,May,Percent with drugs specified,93.62318841
GA,2019,May,Methadone (T40.3),76
GA,2019,May,Cocaine (T40.5),285
GA,2019,May,"Opioids (T40.0-T40.4,T40.6)",843
GA,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",415
GA,2019,May,Heroin (T40.1),330
GA,2019,November,Psychostimulants with abuse potential (T43.6),434
GA,2019,November,Methadone (T40.3),64
GA,2019,November,"Synthetic opioids, excl. methadone (T40.4)",370
GA,2019,November,Number of Drug Overdose Deaths,"1,381"
GA,2019,November,Natural & semi-synthetic opioids (T40.2),363
GA,2019,November,Percent with drugs specified,95.00362056
GA,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",668
GA,2019,November,Number of Deaths,"86,290"
GA,2019,November,"Opioids (T40.0-T40.4,T40.6)",835
GA,2019,November,Heroin (T40.1),317
GA,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",402
GA,2019,November,Cocaine (T40.5),295
GA,2019,October,Psychostimulants with abuse potential (T43.6),428
GA,2019,October,Cocaine (T40.5),291
GA,2019,October,Number of Drug Overdose Deaths,"1,376"
GA,2019,October,Natural & semi-synthetic opioids (T40.2),362
GA,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",399
GA,2019,October,"Synthetic opioids, excl. methadone (T40.4)",365
GA,2019,October,"Opioids (T40.0-T40.4,T40.6)",832
GA,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",663
GA,2019,October,Methadone (T40.3),63
GA,2019,October,Number of Deaths,"86,007"
GA,2019,October,Percent with drugs specified,94.76744186
GA,2019,October,Heroin (T40.1),317
GA,2019,September,"Synthetic opioids, excl. methadone (T40.4)",358
GA,2019,September,Number of Drug Overdose Deaths,"1,380"
GA,2019,September,Psychostimulants with abuse potential (T43.6),424
GA,2019,September,Number of Deaths,"85,782"
GA,2019,September,Natural & semi-synthetic opioids (T40.2),360
